OrderKey,EmployeeKey,DateKey,ProductKey,ShipperKey,DiscountKey,OrderID,OrderDate,RequiredDate,EmployeeName,ProductName,ShippingCompany,ShippedDate,DiscountPrice,DiscountedUnitPrice
1771,6,825,19,3,825,10555,1997-06-02 00:00:00,1997-06-30 00:00:00,MichaelSuyama,Teatime Chocolate Biscuits,Federal Shipping,1997-06-04 00:00:00,1.84,7.3599997
1772,6,826,24,3,826,10555,1997-06-02 00:00:00,1997-06-30 00:00:00,MichaelSuyama,Guaraná Fantástica,Federal Shipping,1997-06-04 00:00:00,0.90000004,3.5999999
1773,6,827,51,3,827,10555,1997-06-02 00:00:00,1997-06-30 00:00:00,MichaelSuyama,Manjimup Dried Apples,Federal Shipping,1997-06-04 00:00:00,10.6,42.400002
1774,6,828,12,3,828,10555,1997-06-02 00:00:00,1997-06-30 00:00:00,MichaelSuyama,Queso Manchego La Pastora,Federal Shipping,1997-06-04 00:00:00,7.5999999,30.4
1775,6,828,56,3,828,10555,1997-06-02 00:00:00,1997-06-30 00:00:00,MichaelSuyama,Gnocchi di nonna Alice,Federal Shipping,1997-06-04 00:00:00,7.5999999,30.4
1776,6,743,11,2,743,10528,1997-05-06 00:00:00,1997-05-20 00:00:00,MichaelSuyama,Queso Cabrales,United Package,1997-05-09 00:00:00,0,21
1777,6,743,22,2,743,10528,1997-05-06 00:00:00,1997-05-20 00:00:00,MichaelSuyama,Gustaf's Knäckebröd,United Package,1997-05-09 00:00:00,0,21
1778,6,744,33,2,744,10528,1997-05-06 00:00:00,1997-05-20 00:00:00,MichaelSuyama,Geitost,United Package,1997-05-09 00:00:00,0.5,2
1779,6,745,72,2,745,10528,1997-05-06 00:00:00,1997-05-20 00:00:00,MichaelSuyama,Mozzarella di Giovanni,United Package,1997-05-09 00:00:00,0,34.799999
1780,6,777,13,3,777,10539,1997-05-16 00:00:00,1997-06-13 00:00:00,MichaelSuyama,Konbu,Federal Shipping,1997-05-23 00:00:00,0,6
1781,6,778,3,3,778,10539,1997-05-16 00:00:00,1997-06-13 00:00:00,MichaelSuyama,Aniseed Syrup,Federal Shipping,1997-05-23 00:00:00,0,10
1782,6,778,21,3,778,10539,1997-05-16 00:00:00,1997-06-13 00:00:00,MichaelSuyama,Sir Rodney's Scones,Federal Shipping,1997-05-23 00:00:00,0,10
1783,6,778,74,3,778,10539,1997-05-16 00:00:00,1997-06-13 00:00:00,MichaelSuyama,Longlife Tofu,Federal Shipping,1997-05-23 00:00:00,0,10
1784,6,779,33,3,779,10539,1997-05-16 00:00:00,1997-06-13 00:00:00,MichaelSuyama,Geitost,Federal Shipping,1997-05-23 00:00:00,0,2.5
1785,6,780,49,3,780,10539,1997-05-16 00:00:00,1997-06-13 00:00:00,MichaelSuyama,Maxilaku,Federal Shipping,1997-05-23 00:00:00,0,20
1786,6,716,10,3,716,10519,1997-04-28 00:00:00,1997-05-26 00:00:00,MichaelSuyama,Ikura,Federal Shipping,1997-05-01 00:00:00,1.5500001,29.450001
1787,6,717,12,3,717,10519,1997-04-28 00:00:00,1997-05-26 00:00:00,MichaelSuyama,Queso Manchego La Pastora,Federal Shipping,1997-05-01 00:00:00,0,38
1788,6,717,56,3,717,10519,1997-04-28 00:00:00,1997-05-26 00:00:00,MichaelSuyama,Gnocchi di nonna Alice,Federal Shipping,1997-05-01 00:00:00,0,38
1789,6,718,60,3,718,10519,1997-04-28 00:00:00,1997-05-26 00:00:00,MichaelSuyama,Camembert Pierrot,Federal Shipping,1997-05-01 00:00:00,1.7,32.299999
1790,6,685,29,3,685,10510,1997-04-18 00:00:00,1997-05-16 00:00:00,MichaelSuyama,Thüringer Rostbratwurst,Federal Shipping,1997-04-28 00:00:00,0,123.79
1791,6,686,75,3,686,10510,1997-04-18 00:00:00,1997-05-16 00:00:00,MichaelSuyama,Rhönbräu Klosterbier,Federal Shipping,1997-04-28 00:00:00,0.77500004,6.9749999
1792,6,273,77,2,273,10350,1996-11-11 00:00:00,1996-12-09 00:00:00,MichaelSuyama,Original Frankfurter grüne Soße,United Package,1996-12-03 00:00:00,1.3000001,11.7
1793,6,287,3,2,287,10356,1996-11-18 00:00:00,1996-12-16 00:00:00,MichaelSuyama,Aniseed Syrup,United Package,1996-11-27 00:00:00,0,10
1794,6,287,21,2,287,10356,1996-11-18 00:00:00,1996-12-16 00:00:00,MichaelSuyama,Sir Rodney's Scones,United Package,1996-11-27 00:00:00,0,10
1795,6,287,74,2,287,10356,1996-11-18 00:00:00,1996-12-16 00:00:00,MichaelSuyama,Longlife Tofu,United Package,1996-11-27 00:00:00,0,10
1796,6,64,3,2,64,10272,1996-08-02 00:00:00,1996-08-30 00:00:00,MichaelSuyama,Aniseed Syrup,United Package,1996-08-06 00:00:00,0,10
1797,6,64,21,2,64,10272,1996-08-02 00:00:00,1996-08-30 00:00:00,MichaelSuyama,Sir Rodney's Scones,United Package,1996-08-06 00:00:00,0,10
1798,6,64,74,2,64,10272,1996-08-02 00:00:00,1996-08-30 00:00:00,MichaelSuyama,Longlife Tofu,United Package,1996-08-06 00:00:00,0,10
1799,6,117,15,2,117,10291,1996-08-27 00:00:00,1996-09-24 00:00:00,MichaelSuyama,Genen Shouyu,United Package,1996-09-04 00:00:00,1.5500001,13.95
1800,6,665,15,1,665,10500,1997-04-09 00:00:00,1997-05-07 00:00:00,MichaelSuyama,Genen Shouyu,Speedy Express,1997-04-17 00:00:00,0.77500004,14.725
1801,6,666,28,1,666,10500,1997-04-09 00:00:00,1997-05-07 00:00:00,MichaelSuyama,Rössle Sauerkraut,Speedy Express,1997-04-17 00:00:00,2.28,43.32
1802,6,671,14,2,671,10503,1997-04-11 00:00:00,1997-05-09 00:00:00,MichaelSuyama,Tofu,United Package,1997-04-16 00:00:00,0,23.25
1803,6,672,65,2,672,10503,1997-04-11 00:00:00,1997-05-09 00:00:00,MichaelSuyama,Louisiana Fiery Hot Pepper Sauce,United Package,1997-04-16 00:00:00,0,21.049999
1804,6,527,3,1,527,10446,1997-02-14 00:00:00,1997-03-14 00:00:00,MichaelSuyama,Aniseed Syrup,Speedy Express,1997-02-19 00:00:00,1,9
1805,6,527,21,1,527,10446,1997-02-14 00:00:00,1997-03-14 00:00:00,MichaelSuyama,Sir Rodney's Scones,Speedy Express,1997-02-19 00:00:00,1,9
1806,6,527,74,1,527,10446,1997-02-14 00:00:00,1997-03-14 00:00:00,MichaelSuyama,Longlife Tofu,Speedy Express,1997-02-19 00:00:00,1,9
1807,6,379,3,1,379,10390,1996-12-23 00:00:00,1997-01-20 00:00:00,MichaelSuyama,Aniseed Syrup,Speedy Express,1996-12-26 00:00:00,1,9
1808,6,379,21,1,379,10390,1996-12-23 00:00:00,1997-01-20 00:00:00,MichaelSuyama,Sir Rodney's Scones,Speedy Express,1996-12-26 00:00:00,1,9
1809,6,379,74,1,379,10390,1996-12-23 00:00:00,1997-01-20 00:00:00,MichaelSuyama,Longlife Tofu,Speedy Express,1996-12-26 00:00:00,1,9
1810,6,469,3,3,469,10423,1997-01-23 00:00:00,1997-02-06 00:00:00,MichaelSuyama,Aniseed Syrup,Federal Shipping,1997-02-24 00:00:00,0,10
1811,6,469,21,3,469,10423,1997-01-23 00:00:00,1997-02-06 00:00:00,MichaelSuyama,Sir Rodney's Scones,Federal Shipping,1997-02-24 00:00:00,0,10
1812,6,469,74,3,469,10423,1997-01-23 00:00:00,1997-02-06 00:00:00,MichaelSuyama,Longlife Tofu,Federal Shipping,1997-02-24 00:00:00,0,10
1813,7,473,3,2,473,10424,1997-01-23 00:00:00,1997-02-20 00:00:00,RobertKing,Aniseed Syrup,United Package,1997-01-27 00:00:00,2,8
1814,7,473,21,2,473,10424,1997-01-23 00:00:00,1997-02-20 00:00:00,RobertKing,Sir Rodney's Scones,United Package,1997-01-27 00:00:00,2,8
1815,7,473,74,2,473,10424,1997-01-23 00:00:00,1997-02-20 00:00:00,RobertKing,Longlife Tofu,United Package,1997-01-27 00:00:00,2,8
1816,7,643,3,2,643,10490,1997-03-31 00:00:00,1997-04-28 00:00:00,RobertKing,Aniseed Syrup,United Package,1997-04-03 00:00:00,0,10
1817,7,643,21,2,643,10490,1997-03-31 00:00:00,1997-04-28 00:00:00,RobertKing,Sir Rodney's Scones,United Package,1997-04-03 00:00:00,0,10
1818,7,643,74,2,643,10490,1997-03-31 00:00:00,1997-04-28 00:00:00,RobertKing,Longlife Tofu,United Package,1997-04-03 00:00:00,0,10
1819,7,656,3,2,656,10496,1997-04-04 00:00:00,1997-05-02 00:00:00,RobertKing,Aniseed Syrup,United Package,1997-04-07 00:00:00,0.5,9.5
1820,7,656,21,2,656,10496,1997-04-04 00:00:00,1997-05-02 00:00:00,RobertKing,Sir Rodney's Scones,United Package,1997-04-07 00:00:00,0.5,9.5
1821,7,656,74,2,656,10496,1997-04-04 00:00:00,1997-05-02 00:00:00,RobertKing,Longlife Tofu,United Package,1997-04-07 00:00:00,0.5,9.5
1822,7,163,46,3,163,10308,1996-09-18 00:00:00,1996-10-16 00:00:00,RobertKing,Spegesild,Federal Shipping,1996-09-24 00:00:00,0,12
1823,7,150,3,2,150,10303,1996-09-11 00:00:00,1996-10-09 00:00:00,RobertKing,Aniseed Syrup,United Package,1996-09-18 00:00:00,1,9
1824,7,150,21,2,150,10303,1996-09-11 00:00:00,1996-10-09 00:00:00,RobertKing,Sir Rodney's Scones,United Package,1996-09-18 00:00:00,1,9
1825,7,150,74,2,150,10303,1996-09-11 00:00:00,1996-10-09 00:00:00,RobertKing,Longlife Tofu,United Package,1996-09-18 00:00:00,1,9
1826,7,233,3,2,233,10335,1996-10-22 00:00:00,1996-11-19 00:00:00,RobertKing,Aniseed Syrup,United Package,1996-10-24 00:00:00,2,8
1827,7,233,21,2,233,10335,1996-10-22 00:00:00,1996-11-19 00:00:00,RobertKing,Sir Rodney's Scones,United Package,1996-10-24 00:00:00,2,8
1828,7,233,74,2,233,10335,1996-10-22 00:00:00,1996-11-19 00:00:00,RobertKing,Longlife Tofu,United Package,1996-10-24 00:00:00,2,8
1829,7,690,24,2,690,10512,1997-04-21 00:00:00,1997-05-19 00:00:00,RobertKing,Guaraná Fantástica,United Package,1997-04-24 00:00:00,0.67500001,3.825
1830,7,691,46,2,691,10512,1997-04-21 00:00:00,1997-05-19 00:00:00,RobertKing,Spegesild,United Package,1997-04-24 00:00:00,1.8000001,10.2
1831,7,692,45,2,692,10512,1997-04-21 00:00:00,1997-05-19 00:00:00,RobertKing,Rogede sild,United Package,1997-04-24 00:00:00,1.4250001,8.0749998
1832,7,692,47,2,692,10512,1997-04-21 00:00:00,1997-05-19 00:00:00,RobertKing,Zaanse koeken,United Package,1997-04-24 00:00:00,1.4250001,8.0749998
1833,7,693,60,2,693,10512,1997-04-21 00:00:00,1997-05-19 00:00:00,RobertKing,Camembert Pierrot,United Package,1997-04-24 00:00:00,5.1000004,28.9
1834,7,694,3,1,694,10513,1997-04-22 00:00:00,1997-06-03 00:00:00,RobertKing,Aniseed Syrup,Speedy Express,1997-04-28 00:00:00,2,8
1835,7,694,21,1,694,10513,1997-04-22 00:00:00,1997-06-03 00:00:00,RobertKing,Sir Rodney's Scones,Speedy Express,1997-04-28 00:00:00,2,8
1836,7,694,74,1,694,10513,1997-04-22 00:00:00,1997-06-03 00:00:00,RobertKing,Longlife Tofu,Speedy Express,1997-04-28 00:00:00,2,8
1837,7,695,32,1,695,10513,1997-04-22 00:00:00,1997-06-03 00:00:00,RobertKing,Mascarpone Fabioli,Speedy Express,1997-04-28 00:00:00,6.4000001,25.6
1838,7,696,61,1,696,10513,1997-04-22 00:00:00,1997-06-03 00:00:00,RobertKing,Sirop d'érable,Speedy Express,1997-04-28 00:00:00,5.7000003,22.799999
1839,7,728,17,2,728,10523,1997-05-01 00:00:00,1997-05-29 00:00:00,RobertKing,Alice Mutton,United Package,1997-05-30 00:00:00,3.9000001,35.099998
1840,7,729,20,2,729,10523,1997-05-01 00:00:00,1997-05-29 00:00:00,RobertKing,Sir Rodney's Marmalade,United Package,1997-05-30 00:00:00,8.1000004,72.900002
1841,7,730,37,2,730,10523,1997-05-01 00:00:00,1997-05-29 00:00:00,RobertKing,Gravad lax,United Package,1997-05-30 00:00:00,2.6000001,23.4
1842,7,731,41,2,731,10523,1997-05-01 00:00:00,1997-05-29 00:00:00,RobertKing,Jack's New England Clam Chowder,United Package,1997-05-30 00:00:00,0.96499997,8.6849995
1843,7,719,24,1,719,10520,1997-04-29 00:00:00,1997-05-27 00:00:00,RobertKing,Guaraná Fantástica,Speedy Express,1997-05-01 00:00:00,0,4.5
1844,7,720,53,1,720,10520,1997-04-29 00:00:00,1997-05-27 00:00:00,RobertKing,Perth Pasties,Speedy Express,1997-05-01 00:00:00,0,32.799999
1845,7,741,4,1,741,10527,1997-05-05 00:00:00,1997-06-02 00:00:00,RobertKing,Chef Anton's Cajun Seasoning,Speedy Express,1997-05-07 00:00:00,2.2,19.799999
1846,7,742,2,1,742,10527,1997-05-05 00:00:00,1997-06-02 00:00:00,RobertKing,Chang,Speedy Express,1997-05-07 00:00:00,1.9,17.1
1847,7,742,36,1,742,10527,1997-05-05 00:00:00,1997-06-02 00:00:00,RobertKing,Inlagd Sill,Speedy Express,1997-05-07 00:00:00,1.9,17.1
1848,7,753,59,1,753,10531,1997-05-08 00:00:00,1997-06-05 00:00:00,RobertKing,Raclette Courdavault,Speedy Express,1997-05-19 00:00:00,0,55
1849,7,754,30,3,754,10532,1997-05-09 00:00:00,1997-06-06 00:00:00,RobertKing,Nord-Ost Matjeshering,Federal Shipping,1997-05-12 00:00:00,0,25.889999
1850,7,755,66,3,755,10532,1997-05-09 00:00:00,1997-06-06 00:00:00,RobertKing,Louisiana Hot Spiced Okra,Federal Shipping,1997-05-12 00:00:00,0,17
1851,7,806,17,3,806,10550,1997-05-28 00:00:00,1997-06-25 00:00:00,RobertKing,Alice Mutton,Federal Shipping,1997-06-06 00:00:00,3.9000001,35.099998
1852,7,807,19,3,807,10550,1997-05-28 00:00:00,1997-06-25 00:00:00,RobertKing,Teatime Chocolate Biscuits,Federal Shipping,1997-06-06 00:00:00,0,9.1999998
1853,7,808,3,3,808,10550,1997-05-28 00:00:00,1997-06-25 00:00:00,RobertKing,Aniseed Syrup,Federal Shipping,1997-06-06 00:00:00,1,9
1854,7,808,21,3,808,10550,1997-05-28 00:00:00,1997-06-25 00:00:00,RobertKing,Sir Rodney's Scones,Federal Shipping,1997-06-06 00:00:00,1,9
1855,7,808,74,3,808,10550,1997-05-28 00:00:00,1997-06-25 00:00:00,RobertKing,Longlife Tofu,Federal Shipping,1997-06-06 00:00:00,1,9
1856,7,809,61,3,809,10550,1997-05-28 00:00:00,1997-06-25 00:00:00,RobertKing,Sirop d'érable,Federal Shipping,1997-06-06 00:00:00,2.8500001,25.65
1857,7,869,17,3,869,10573,1997-06-19 00:00:00,1997-07-17 00:00:00,RobertKing,Alice Mutton,Federal Shipping,1997-06-20 00:00:00,0,39
1858,7,870,25,3,870,10573,1997-06-19 00:00:00,1997-07-17 00:00:00,RobertKing,NuNuCa Nuß-Nougat-Creme,Federal Shipping,1997-06-20 00:00:00,0,14
1859,7,870,34,3,870,10573,1997-06-19 00:00:00,1997-07-17 00:00:00,RobertKing,Sasquatch Ale,Federal Shipping,1997-06-20 00:00:00,0,14
1860,7,870,42,3,870,10573,1997-06-19 00:00:00,1997-07-17 00:00:00,RobertKing,Singaporean Hokkien Fried Mee,Federal Shipping,1997-06-20 00:00:00,0,14
1861,7,870,67,3,870,10573,1997-06-19 00:00:00,1997-07-17 00:00:00,RobertKing,Laughing Lumberjack Lager,Federal Shipping,1997-06-20 00:00:00,0,14
1862,7,871,53,3,871,10573,1997-06-19 00:00:00,1997-07-17 00:00:00,RobertKing,Perth Pasties,Federal Shipping,1997-06-20 00:00:00,0,32.799999
1863,7,680,43,1,680,10507,1997-04-15 00:00:00,1997-05-13 00:00:00,RobertKing,Ipoh Coffee,Speedy Express,1997-04-22 00:00:00,6.9000001,39.099998
1864,7,681,48,1,681,10507,1997-04-15 00:00:00,1997-05-13 00:00:00,RobertKing,Chocolade,Speedy Express,1997-04-22 00:00:00,1.9125,10.8375
1865,7,954,1,2,954,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Chai,United Package,1997-07-30 00:00:00,0,18
1866,7,954,35,2,954,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Steeleye Stout,United Package,1997-07-30 00:00:00,0,18
1867,7,954,39,2,954,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Chartreuse verte,United Package,1997-07-30 00:00:00,0,18
1868,7,954,76,2,954,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Lakkalikööri,United Package,1997-07-30 00:00:00,0,18
1869,7,955,10,2,955,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Ikura,United Package,1997-07-30 00:00:00,0,31
1870,7,956,3,2,956,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Aniseed Syrup,United Package,1997-07-30 00:00:00,0,10
1871,7,956,21,2,956,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Sir Rodney's Scones,United Package,1997-07-30 00:00:00,0,10
1872,7,956,74,2,956,10609,1997-07-24 00:00:00,1997-08-21 00:00:00,RobertKing,Longlife Tofu,United Package,1997-07-30 00:00:00,0,10
1873,7,926,24,3,926,10597,1997-07-11 00:00:00,1997-08-08 00:00:00,RobertKing,Guaraná Fantástica,Federal Shipping,1997-07-18 00:00:00,0.90000004,3.5999999
1874,7,927,57,3,927,10597,1997-07-11 00:00:00,1997-08-08 00:00:00,RobertKing,Ravioli Angelo,Federal Shipping,1997-07-18 00:00:00,0,19.5
1875,7,928,65,3,928,10597,1997-07-11 00:00:00,1997-08-08 00:00:00,RobertKing,Louisiana Fiery Hot Pepper Sauce,Federal Shipping,1997-07-18 00:00:00,4.21,16.84
1876,7,934,13,1,934,10601,1997-07-16 00:00:00,1997-08-27 00:00:00,RobertKing,Konbu,Speedy Express,1997-07-22 00:00:00,0,6
1877,7,935,59,1,935,10601,1997-07-16 00:00:00,1997-08-27 00:00:00,RobertKing,Raclette Courdavault,Speedy Express,1997-07-22 00:00:00,0,55
1878,7,900,45,1,900,10585,1997-07-01 00:00:00,1997-07-29 00:00:00,RobertKing,Rogede sild,Speedy Express,1997-07-10 00:00:00,0,9.5
1879,7,900,47,1,900,10585,1997-07-01 00:00:00,1997-07-29 00:00:00,RobertKing,Zaanse koeken,Speedy Express,1997-07-10 00:00:00,0,9.5
1880,7,915,20,2,915,10593,1997-07-09 00:00:00,1997-08-06 00:00:00,RobertKing,Sir Rodney's Marmalade,United Package,1997-08-13 00:00:00,16.200001,64.800003
1881,7,916,69,2,916,10593,1997-07-09 00:00:00,1997-08-06 00:00:00,RobertKing,Gudbrandsdalsost,United Package,1997-08-13 00:00:00,7.2000003,28.799999
1882,7,917,1,2,917,10593,1997-07-09 00:00:00,1997-08-06 00:00:00,RobertKing,Chai,United Package,1997-08-13 00:00:00,3.6000001,14.4
1883,7,917,35,2,917,10593,1997-07-09 00:00:00,1997-08-06 00:00:00,RobertKing,Steeleye Stout,United Package,1997-08-13 00:00:00,3.6000001,14.4
1884,7,917,39,2,917,10593,1997-07-09 00:00:00,1997-08-06 00:00:00,RobertKing,Chartreuse verte,United Package,1997-08-13 00:00:00,3.6000001,14.4
1885,7,917,76,2,917,10593,1997-07-09 00:00:00,1997-08-06 00:00:00,RobertKing,Lakkalikööri,United Package,1997-08-13 00:00:00,3.6000001,14.4
1886,7,1084,31,2,1084,10659,1997-09-05 00:00:00,1997-10-03 00:00:00,RobertKing,Gorgonzola Telino,United Package,1997-09-10 00:00:00,0.625,11.875
1887,7,1084,68,2,1084,10659,1997-09-05 00:00:00,1997-10-03 00:00:00,RobertKing,Scottish Longbreads,United Package,1997-09-10 00:00:00,0.625,11.875
1888,7,1085,40,2,1085,10659,1997-09-05 00:00:00,1997-10-03 00:00:00,RobertKing,Boston Crab Meat,United Package,1997-09-10 00:00:00,0.92000002,17.48
1889,7,1086,70,2,1086,10659,1997-09-05 00:00:00,1997-10-03 00:00:00,RobertKing,Outback Lager,United Package,1997-09-10 00:00:00,0.75,14.25
1890,7,1086,73,2,1086,10659,1997-09-05 00:00:00,1997-10-03 00:00:00,RobertKing,Röd Kaviar,United Package,1997-09-10 00:00:00,0.75,14.25
1891,7,1088,1,3,1088,10661,1997-09-09 00:00:00,1997-10-07 00:00:00,RobertKing,Chai,Federal Shipping,1997-09-15 00:00:00,3.6000001,14.4
1892,7,1088,35,3,1088,10661,1997-09-09 00:00:00,1997-10-07 00:00:00,RobertKing,Steeleye Stout,Federal Shipping,1997-09-15 00:00:00,3.6000001,14.4
1893,7,1088,39,3,1088,10661,1997-09-09 00:00:00,1997-10-07 00:00:00,RobertKing,Chartreuse verte,Federal Shipping,1997-09-15 00:00:00,3.6000001,14.4
1894,7,1088,76,3,1088,10661,1997-09-09 00:00:00,1997-10-07 00:00:00,RobertKing,Lakkalikööri,Federal Shipping,1997-09-15 00:00:00,3.6000001,14.4
1895,7,1089,58,3,1089,10661,1997-09-09 00:00:00,1997-10-07 00:00:00,RobertKing,Escargots de Bourgogne,Federal Shipping,1997-09-15 00:00:00,2.6500001,10.6
1896,7,1100,29,2,1100,10666,1997-09-12 00:00:00,1997-10-10 00:00:00,RobertKing,Thüringer Rostbratwurst,United Package,1997-09-22 00:00:00,0,123.79
1897,7,1101,65,2,1101,10666,1997-09-12 00:00:00,1997-10-10 00:00:00,RobertKing,Louisiana Fiery Hot Pepper Sauce,United Package,1997-09-22 00:00:00,0,21.049999
1898,7,1102,69,1,1102,10667,1997-09-12 00:00:00,1997-10-10 00:00:00,RobertKing,Gudbrandsdalsost,Speedy Express,1997-09-19 00:00:00,7.2000003,28.799999
1899,7,1103,71,1,1103,10667,1997-09-12 00:00:00,1997-10-10 00:00:00,RobertKing,Flotemysost,Speedy Express,1997-09-19 00:00:00,4.3000002,17.200001
1900,7,1033,18,3,1033,10639,1997-08-20 00:00:00,1997-09-17 00:00:00,RobertKing,Carnarvon Tigers,Federal Shipping,1997-08-27 00:00:00,0,62.5
1901,7,1038,3,3,1038,10642,1997-08-22 00:00:00,1997-09-19 00:00:00,RobertKing,Aniseed Syrup,Federal Shipping,1997-09-05 00:00:00,2,8
1902,7,1038,21,3,1038,10642,1997-08-22 00:00:00,1997-09-19 00:00:00,RobertKing,Sir Rodney's Scones,Federal Shipping,1997-09-05 00:00:00,2,8
1903,7,1038,74,3,1038,10642,1997-08-22 00:00:00,1997-09-19 00:00:00,RobertKing,Longlife Tofu,Federal Shipping,1997-09-05 00:00:00,2,8
1904,7,1039,61,3,1039,10642,1997-08-22 00:00:00,1997-09-19 00:00:00,RobertKing,Sirop d'érable,Federal Shipping,1997-09-05 00:00:00,5.7000003,22.799999
1905,7,1014,12,3,1014,10633,1997-08-15 00:00:00,1997-09-12 00:00:00,RobertKing,Queso Manchego La Pastora,Federal Shipping,1997-08-18 00:00:00,5.7000003,32.299999
1906,7,1014,56,3,1014,10633,1997-08-15 00:00:00,1997-09-12 00:00:00,RobertKing,Gnocchi di nonna Alice,Federal Shipping,1997-08-18 00:00:00,5.7000003,32.299999
1907,7,1015,13,3,1015,10633,1997-08-15 00:00:00,1997-09-12 00:00:00,RobertKing,Konbu,Federal Shipping,1997-08-18 00:00:00,0.90000004,5.0999999
1908,7,1016,26,3,1016,10633,1997-08-15 00:00:00,1997-09-12 00:00:00,RobertKing,Gumbär Gummibärchen,Federal Shipping,1997-08-18 00:00:00,4.6845002,26.5455
1909,7,1017,62,3,1017,10633,1997-08-15 00:00:00,1997-09-12 00:00:00,RobertKing,Tarte au sucre,Federal Shipping,1997-08-18 00:00:00,7.395,41.904999
1910,7,1175,8,1,1175,10695,1997-10-07 00:00:00,1997-11-18 00:00:00,RobertKing,Northwoods Cranberry Sauce,Speedy Express,1997-10-14 00:00:00,0,40
1911,7,1176,12,1,1176,10695,1997-10-07 00:00:00,1997-11-18 00:00:00,RobertKing,Queso Manchego La Pastora,Speedy Express,1997-10-14 00:00:00,0,38
1912,7,1176,56,1,1176,10695,1997-10-07 00:00:00,1997-11-18 00:00:00,RobertKing,Gnocchi di nonna Alice,Speedy Express,1997-10-14 00:00:00,0,38
1913,7,1177,24,1,1177,10695,1997-10-07 00:00:00,1997-11-18 00:00:00,RobertKing,Guaraná Fantástica,Speedy Express,1997-10-14 00:00:00,0,4.5
1914,7,1130,12,3,1130,10678,1997-09-23 00:00:00,1997-10-21 00:00:00,RobertKing,Queso Manchego La Pastora,Federal Shipping,1997-10-16 00:00:00,0,38
1915,7,1130,56,3,1130,10678,1997-09-23 00:00:00,1997-10-21 00:00:00,RobertKing,Gnocchi di nonna Alice,Federal Shipping,1997-10-16 00:00:00,0,38
1916,7,1131,33,3,1131,10678,1997-09-23 00:00:00,1997-10-21 00:00:00,RobertKing,Geitost,Federal Shipping,1997-10-16 00:00:00,0,2.5
1917,7,1132,41,3,1132,10678,1997-09-23 00:00:00,1997-10-21 00:00:00,RobertKing,Jack's New England Clam Chowder,Federal Shipping,1997-10-16 00:00:00,0,9.6499996
1918,7,1133,54,3,1133,10678,1997-09-23 00:00:00,1997-10-21 00:00:00,RobertKing,Tourtière,Federal Shipping,1997-10-16 00:00:00,0,7.4499998
1919,7,1277,3,1,1277,10731,1997-11-06 00:00:00,1997-12-04 00:00:00,RobertKing,Aniseed Syrup,Speedy Express,1997-11-14 00:00:00,0.5,9.5
1920,7,1277,21,1,1277,10731,1997-11-06 00:00:00,1997-12-04 00:00:00,RobertKing,Sir Rodney's Scones,Speedy Express,1997-11-14 00:00:00,0.5,9.5
1921,7,1277,74,1,1277,10731,1997-11-06 00:00:00,1997-12-04 00:00:00,RobertKing,Longlife Tofu,Speedy Express,1997-11-14 00:00:00,0.5,9.5
1922,7,1278,51,1,1278,10731,1997-11-06 00:00:00,1997-12-04 00:00:00,RobertKing,Manjimup Dried Apples,Speedy Express,1997-11-14 00:00:00,2.6500001,50.349998
1923,7,1387,10,1,1387,10775,1997-12-12 00:00:00,1998-01-09 00:00:00,RobertKing,Ikura,Speedy Express,1997-12-26 00:00:00,0,31
1924,7,1388,25,1,1388,10775,1997-12-12 00:00:00,1998-01-09 00:00:00,RobertKing,NuNuCa Nuß-Nougat-Creme,Speedy Express,1997-12-26 00:00:00,0,14
1925,7,1388,34,1,1388,10775,1997-12-12 00:00:00,1998-01-09 00:00:00,RobertKing,Sasquatch Ale,Speedy Express,1997-12-26 00:00:00,0,14
1926,7,1388,42,1,1388,10775,1997-12-12 00:00:00,1998-01-09 00:00:00,RobertKing,Singaporean Hokkien Fried Mee,Speedy Express,1997-12-26 00:00:00,0,14
1927,7,1388,67,1,1388,10775,1997-12-12 00:00:00,1998-01-09 00:00:00,RobertKing,Laughing Lumberjack Lager,Speedy Express,1997-12-26 00:00:00,0,14
1928,7,1393,25,2,1393,10777,1997-12-15 00:00:00,1997-12-29 00:00:00,RobertKing,NuNuCa Nuß-Nougat-Creme,United Package,1998-01-21 00:00:00,2.8,11.2
1929,7,1393,34,2,1393,10777,1997-12-15 00:00:00,1997-12-29 00:00:00,RobertKing,Sasquatch Ale,United Package,1998-01-21 00:00:00,2.8,11.2
1930,7,1393,42,2,1393,10777,1997-12-15 00:00:00,1997-12-29 00:00:00,RobertKing,Singaporean Hokkien Fried Mee,United Package,1998-01-21 00:00:00,2.8,11.2
1931,7,1393,67,2,1393,10777,1997-12-15 00:00:00,1997-12-29 00:00:00,RobertKing,Laughing Lumberjack Lager,United Package,1998-01-21 00:00:00,2.8,11.2
