DateKey,OrderDate,RequiredDate,ShippedDate
1021,1997-08-15 00:00:00,1997-09-12 00:00:00,1997-08-21 00:00:00
1022,1997-08-18 00:00:00,1997-09-15 00:00:00,1997-08-21 00:00:00
1023,1997-08-18 00:00:00,1997-09-15 00:00:00,1997-08-21 00:00:00
1024,1997-08-18 00:00:00,1997-09-15 00:00:00,1997-08-21 00:00:00
1025,1997-08-19 00:00:00,1997-09-16 00:00:00,1997-08-26 00:00:00
1026,1997-08-19 00:00:00,1997-09-16 00:00:00,1997-08-26 00:00:00
1027,1997-08-19 00:00:00,1997-09-16 00:00:00,1997-08-26 00:00:00
1028,1997-08-19 00:00:00,1997-09-16 00:00:00,1997-08-26 00:00:00
1029,1997-08-19 00:00:00,1997-09-16 00:00:00,1997-08-26 00:00:00
1030,1997-08-20 00:00:00,1997-09-17 00:00:00,1997-09-01 00:00:00
1031,1997-08-20 00:00:00,1997-09-17 00:00:00,1997-09-01 00:00:00
1032,1997-08-20 00:00:00,1997-09-17 00:00:00,1997-09-01 00:00:00
1033,1997-08-20 00:00:00,1997-09-17 00:00:00,1997-08-27 00:00:00
1034,1997-08-21 00:00:00,1997-09-18 00:00:00,1997-08-28 00:00:00
1035,1997-08-21 00:00:00,1997-09-18 00:00:00,1997-08-28 00:00:00
1036,1997-08-22 00:00:00,1997-09-19 00:00:00,1997-08-26 00:00:00
1037,1997-08-22 00:00:00,1997-09-19 00:00:00,1997-08-26 00:00:00
1038,1997-08-22 00:00:00,1997-09-19 00:00:00,1997-09-05 00:00:00
1039,1997-08-22 00:00:00,1997-09-19 00:00:00,1997-09-05 00:00:00
1040,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-02 00:00:00
1041,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-02 00:00:00
1042,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-02 00:00:00
1043,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-01 00:00:00
1044,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-01 00:00:00
1045,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-01 00:00:00
1046,1997-08-26 00:00:00,1997-09-23 00:00:00,1997-09-02 00:00:00
1047,1997-08-26 00:00:00,1997-09-23 00:00:00,1997-09-02 00:00:00
1048,1997-08-27 00:00:00,1997-10-08 00:00:00,1997-09-03 00:00:00
1049,1997-08-27 00:00:00,1997-10-08 00:00:00,1997-09-03 00:00:00
1050,1997-08-27 00:00:00,1997-10-08 00:00:00,1997-09-03 00:00:00
1051,1997-08-27 00:00:00,1997-10-08 00:00:00,1997-09-03 00:00:00
1052,1997-08-27 00:00:00,1997-09-10 00:00:00,1997-09-03 00:00:00
1053,1997-08-27 00:00:00,1997-09-10 00:00:00,1997-09-03 00:00:00
1054,1997-08-28 00:00:00,1997-10-09 00:00:00,1997-09-09 00:00:00
1055,1997-08-28 00:00:00,1997-10-09 00:00:00,1997-09-09 00:00:00
1056,1997-08-28 00:00:00,1997-09-25 00:00:00,1997-08-29 00:00:00
1057,1997-08-28 00:00:00,1997-09-25 00:00:00,1997-08-29 00:00:00
1058,1997-08-29 00:00:00,1997-09-26 00:00:00,1997-09-03 00:00:00
1059,1997-08-29 00:00:00,1997-09-26 00:00:00,1997-09-03 00:00:00
1060,1997-08-29 00:00:00,1997-09-26 00:00:00,1997-09-03 00:00:00
1061,1997-09-01 00:00:00,1997-09-29 00:00:00,1997-09-11 00:00:00
1062,1997-09-01 00:00:00,1997-09-29 00:00:00,1997-09-11 00:00:00
1063,1997-09-01 00:00:00,1997-09-29 00:00:00,1997-09-08 00:00:00
1064,1997-09-01 00:00:00,1997-09-29 00:00:00,1997-09-08 00:00:00
1065,1997-09-02 00:00:00,1997-09-30 00:00:00,1997-09-19 00:00:00
1066,1997-09-02 00:00:00,1997-09-30 00:00:00,1997-09-19 00:00:00
1067,1997-09-02 00:00:00,1997-09-30 00:00:00,1997-09-11 00:00:00
1068,1997-09-02 00:00:00,1997-09-30 00:00:00,1997-09-11 00:00:00
1069,1997-09-02 00:00:00,1997-09-30 00:00:00,1997-09-11 00:00:00
1070,1997-09-03 00:00:00,1997-10-01 00:00:00,1997-09-11 00:00:00
1071,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-10 00:00:00
1072,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-10 00:00:00
1073,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-10 00:00:00
1074,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-15 00:00:00
1075,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-15 00:00:00
1076,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-15 00:00:00
1077,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-15 00:00:00
1078,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-15 00:00:00
1079,1997-09-04 00:00:00,1997-10-02 00:00:00,1997-09-15 00:00:00
1080,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-08 00:00:00
1081,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-08 00:00:00
1082,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-08 00:00:00
1083,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-08 00:00:00
1084,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-10 00:00:00
1085,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-10 00:00:00
1086,1997-09-05 00:00:00,1997-10-03 00:00:00,1997-09-10 00:00:00
1087,1997-09-08 00:00:00,1997-10-06 00:00:00,1997-10-15 00:00:00
1088,1997-09-09 00:00:00,1997-10-07 00:00:00,1997-09-15 00:00:00
1089,1997-09-09 00:00:00,1997-10-07 00:00:00,1997-09-15 00:00:00
1090,1997-09-09 00:00:00,1997-10-07 00:00:00,1997-09-18 00:00:00
1091,1997-09-10 00:00:00,1997-09-24 00:00:00,1997-10-03 00:00:00
1092,1997-09-10 00:00:00,1997-09-24 00:00:00,1997-10-03 00:00:00
1093,1997-09-10 00:00:00,1997-09-24 00:00:00,1997-10-03 00:00:00
1094,1997-09-10 00:00:00,1997-10-08 00:00:00,1997-09-19 00:00:00
1095,1997-09-10 00:00:00,1997-10-08 00:00:00,1997-09-19 00:00:00
1096,1997-09-10 00:00:00,1997-10-08 00:00:00,1997-09-19 00:00:00
1097,1997-09-11 00:00:00,1997-10-09 00:00:00,1997-09-17 00:00:00
1098,1997-09-11 00:00:00,1997-10-09 00:00:00,1997-09-17 00:00:00
1099,1997-09-11 00:00:00,1997-10-09 00:00:00,1997-09-17 00:00:00
1100,1997-09-12 00:00:00,1997-10-10 00:00:00,1997-09-22 00:00:00
1101,1997-09-12 00:00:00,1997-10-10 00:00:00,1997-09-22 00:00:00
1102,1997-09-12 00:00:00,1997-10-10 00:00:00,1997-09-19 00:00:00
1103,1997-09-12 00:00:00,1997-10-10 00:00:00,1997-09-19 00:00:00
1104,1997-09-15 00:00:00,1997-10-13 00:00:00,1997-09-23 00:00:00
1105,1997-09-15 00:00:00,1997-10-13 00:00:00,1997-09-23 00:00:00
1106,1997-09-15 00:00:00,1997-10-13 00:00:00,1997-09-23 00:00:00
1107,1997-09-15 00:00:00,1997-10-13 00:00:00,1997-09-22 00:00:00
1108,1997-09-16 00:00:00,1997-10-14 00:00:00,1997-09-18 00:00:00
1109,1997-09-16 00:00:00,1997-10-14 00:00:00,1997-09-18 00:00:00
1110,1997-09-16 00:00:00,1997-10-14 00:00:00,1997-09-18 00:00:00
1111,1997-09-16 00:00:00,1997-10-14 00:00:00,1997-09-18 00:00:00
1112,1997-09-16 00:00:00,1997-10-14 00:00:00,1997-09-18 00:00:00
1113,1997-09-17 00:00:00,1997-10-15 00:00:00,1997-09-24 00:00:00
1114,1997-09-17 00:00:00,1997-10-15 00:00:00,1997-09-24 00:00:00
1115,1997-09-17 00:00:00,1997-10-15 00:00:00,1997-09-24 00:00:00
1116,1997-09-17 00:00:00,1997-10-01 00:00:00,1997-09-26 00:00:00
1117,1997-09-17 00:00:00,1997-10-01 00:00:00,1997-09-26 00:00:00
1118,1997-09-18 00:00:00,1997-10-16 00:00:00,1997-09-19 00:00:00
1119,1997-09-18 00:00:00,1997-10-16 00:00:00,1997-09-19 00:00:00
1120,1997-09-18 00:00:00,1997-10-16 00:00:00,1997-09-19 00:00:00
1121,1997-09-18 00:00:00,1997-10-16 00:00:00,1997-09-30 00:00:00
1122,1997-09-19 00:00:00,1997-10-17 00:00:00,1997-09-23 00:00:00
1123,1997-09-19 00:00:00,1997-10-17 00:00:00,1997-09-23 00:00:00
1124,1997-09-19 00:00:00,1997-10-17 00:00:00,1997-09-23 00:00:00
1125,1997-09-22 00:00:00,1997-10-20 00:00:00,1997-09-29 00:00:00
1126,1997-09-22 00:00:00,1997-10-20 00:00:00,1997-09-29 00:00:00
1127,1997-09-22 00:00:00,1997-10-20 00:00:00,1997-09-29 00:00:00
1128,1997-09-22 00:00:00,1997-10-20 00:00:00,1997-09-26 00:00:00
1129,1997-09-22 00:00:00,1997-10-20 00:00:00,1997-09-26 00:00:00
1130,1997-09-23 00:00:00,1997-10-21 00:00:00,1997-10-16 00:00:00
1131,1997-09-23 00:00:00,1997-10-21 00:00:00,1997-10-16 00:00:00
1132,1997-09-23 00:00:00,1997-10-21 00:00:00,1997-10-16 00:00:00
1133,1997-09-23 00:00:00,1997-10-21 00:00:00,1997-10-16 00:00:00
1134,1997-09-23 00:00:00,1997-10-21 00:00:00,1997-09-30 00:00:00
1135,1997-09-24 00:00:00,1997-10-22 00:00:00,1997-09-26 00:00:00
1136,1997-09-24 00:00:00,1997-10-22 00:00:00,1997-09-26 00:00:00
1137,1997-09-24 00:00:00,1997-10-22 00:00:00,1997-09-26 00:00:00
1138,1997-09-25 00:00:00,1997-10-23 00:00:00,1997-09-30 00:00:00
1139,1997-09-25 00:00:00,1997-10-23 00:00:00,1997-09-30 00:00:00
1140,1997-09-25 00:00:00,1997-10-23 00:00:00,1997-09-30 00:00:00
1141,1997-09-25 00:00:00,1997-10-23 00:00:00,1997-10-01 00:00:00
1142,1997-09-25 00:00:00,1997-10-23 00:00:00,1997-10-01 00:00:00
1143,1997-09-25 00:00:00,1997-10-23 00:00:00,1997-10-01 00:00:00
1144,1997-09-26 00:00:00,1997-10-24 00:00:00,1997-10-01 00:00:00
1145,1997-09-26 00:00:00,1997-10-24 00:00:00,1997-09-30 00:00:00
1146,1997-09-26 00:00:00,1997-10-24 00:00:00,1997-09-30 00:00:00
1147,1997-09-26 00:00:00,1997-10-24 00:00:00,1997-09-30 00:00:00
1148,1997-09-29 00:00:00,1997-10-13 00:00:00,1997-10-03 00:00:00
1149,1997-09-29 00:00:00,1997-10-13 00:00:00,1997-10-03 00:00:00
1150,1997-09-29 00:00:00,1997-10-13 00:00:00,1997-10-03 00:00:00
1151,1997-09-30 00:00:00,1997-10-28 00:00:00,1997-10-08 00:00:00
1152,1997-09-30 00:00:00,1997-10-28 00:00:00,1997-10-08 00:00:00
1153,1997-09-30 00:00:00,1997-10-28 00:00:00,1997-10-30 00:00:00
1154,1997-09-30 00:00:00,1997-10-28 00:00:00,1997-10-30 00:00:00
1155,1997-09-30 00:00:00,1997-10-28 00:00:00,1997-10-30 00:00:00
1156,1997-10-01 00:00:00,1997-10-15 00:00:00,1997-10-07 00:00:00
1157,1997-10-01 00:00:00,1997-10-15 00:00:00,1997-10-07 00:00:00
1158,1997-10-01 00:00:00,1997-10-15 00:00:00,1997-10-07 00:00:00
1159,1997-10-01 00:00:00,1997-10-29 00:00:00,1997-10-07 00:00:00
1160,1997-10-02 00:00:00,1997-10-30 00:00:00,1997-10-03 00:00:00
1161,1997-10-02 00:00:00,1997-10-30 00:00:00,1997-10-03 00:00:00
1162,1997-10-03 00:00:00,1997-11-14 00:00:00,1997-10-22 00:00:00
1163,1997-10-03 00:00:00,1997-11-14 00:00:00,1997-10-22 00:00:00
1164,1997-10-03 00:00:00,1997-11-14 00:00:00,1997-10-22 00:00:00
1165,1997-10-03 00:00:00,1997-11-14 00:00:00,1997-10-22 00:00:00
1166,1997-10-03 00:00:00,1997-11-14 00:00:00,1997-10-22 00:00:00
1167,1997-10-03 00:00:00,1997-10-31 00:00:00,1997-10-13 00:00:00
1168,1997-10-06 00:00:00,1997-10-20 00:00:00,1997-10-10 00:00:00
1169,1997-10-06 00:00:00,1997-10-20 00:00:00,1997-10-10 00:00:00
1170,1997-10-06 00:00:00,1997-10-20 00:00:00,1997-10-10 00:00:00
1171,1997-10-06 00:00:00,1997-10-20 00:00:00,1997-10-10 00:00:00
1172,1997-10-06 00:00:00,1997-11-03 00:00:00,1997-10-09 00:00:00
1173,1997-10-06 00:00:00,1997-11-03 00:00:00,1997-10-09 00:00:00
1174,1997-10-06 00:00:00,1997-11-03 00:00:00,1997-10-09 00:00:00
1175,1997-10-07 00:00:00,1997-11-18 00:00:00,1997-10-14 00:00:00
1176,1997-10-07 00:00:00,1997-11-18 00:00:00,1997-10-14 00:00:00
1177,1997-10-07 00:00:00,1997-11-18 00:00:00,1997-10-14 00:00:00
1178,1997-10-08 00:00:00,1997-11-19 00:00:00,1997-10-14 00:00:00
1179,1997-10-08 00:00:00,1997-11-19 00:00:00,1997-10-14 00:00:00
1180,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00
1181,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00
1182,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00
1183,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00
1184,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00
1185,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00
1186,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00
1187,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00
1188,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00
1189,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-13 00:00:00
1190,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00
1191,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00
1192,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00
1193,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00
1194,1997-10-13 00:00:00,1997-10-27 00:00:00,1997-10-15 00:00:00
1195,1997-10-13 00:00:00,1997-10-27 00:00:00,1997-10-15 00:00:00
1196,1997-10-13 00:00:00,1997-10-27 00:00:00,1997-10-15 00:00:00
1197,1997-10-13 00:00:00,1997-11-24 00:00:00,1997-10-21 00:00:00
1198,1997-10-13 00:00:00,1997-11-24 00:00:00,1997-10-21 00:00:00
1199,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-10-20 00:00:00
1200,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-10-20 00:00:00
1201,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-10-20 00:00:00
1202,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-11-07 00:00:00
1203,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-11-07 00:00:00
1204,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-11-07 00:00:00
1205,1997-10-15 00:00:00,1997-11-12 00:00:00,1997-11-18 00:00:00
1206,1997-10-15 00:00:00,1997-11-12 00:00:00,1997-11-18 00:00:00
1207,1997-10-16 00:00:00,1997-11-13 00:00:00,1997-10-21 00:00:00
1208,1997-10-16 00:00:00,1997-11-13 00:00:00,1997-10-21 00:00:00
1209,1997-10-16 00:00:00,1997-11-13 00:00:00,1997-10-21 00:00:00
1210,1997-10-16 00:00:00,1997-10-30 00:00:00,1997-10-23 00:00:00
1211,1997-10-16 00:00:00,1997-10-30 00:00:00,1997-10-23 00:00:00
1212,1997-10-16 00:00:00,1997-10-30 00:00:00,1997-10-23 00:00:00
1213,1997-10-17 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00
1214,1997-10-17 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00
1215,1997-10-17 00:00:00,1997-11-14 00:00:00,1997-11-20 00:00:00
1216,1997-10-17 00:00:00,1997-11-14 00:00:00,1997-11-20 00:00:00
1217,1997-10-17 00:00:00,1997-11-14 00:00:00,1997-11-20 00:00:00
1218,1997-10-20 00:00:00,1997-11-17 00:00:00,1997-10-23 00:00:00
1219,1997-10-20 00:00:00,1997-11-17 00:00:00,1997-10-23 00:00:00
1220,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00
1221,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00
1222,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00
1223,1997-10-21 00:00:00,1997-11-18 00:00:00,1997-10-31 00:00:00
1224,1997-10-21 00:00:00,1997-11-18 00:00:00,1997-10-31 00:00:00
1225,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00
1226,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00
1227,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00
1228,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00
1229,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00
1230,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00
1231,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00
1232,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00
1233,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00
1234,1997-10-23 00:00:00,1997-11-06 00:00:00,1997-10-29 00:00:00
1235,1997-10-23 00:00:00,1997-11-06 00:00:00,1997-10-29 00:00:00
1236,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-27 00:00:00
1237,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-27 00:00:00
1238,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-27 00:00:00
1239,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-29 00:00:00
1240,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-29 00:00:00
1241,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-29 00:00:00
1242,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00
1243,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00
1244,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00
1245,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00
1246,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00
1247,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00
1248,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00
1249,1997-10-28 00:00:00,1997-11-11 00:00:00,1997-11-05 00:00:00
1250,1997-10-28 00:00:00,1997-11-11 00:00:00,1997-11-05 00:00:00
1251,1997-10-29 00:00:00,1997-11-26 00:00:00,1997-10-31 00:00:00
1252,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00
1253,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00
1254,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00
1255,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00
1256,1997-10-30 00:00:00,1997-11-27 00:00:00,1997-11-25 00:00:00
1257,1997-10-30 00:00:00,1997-12-11 00:00:00,1997-11-05 00:00:00
1258,1997-10-30 00:00:00,1997-12-11 00:00:00,1997-11-05 00:00:00
1259,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00
1260,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00
1261,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00
1262,1997-11-03 00:00:00,1997-11-17 00:00:00,1997-12-05 00:00:00
1263,1997-11-03 00:00:00,1997-11-17 00:00:00,1997-12-05 00:00:00
1264,1997-11-03 00:00:00,1997-12-01 00:00:00,1997-12-05 00:00:00
1265,1997-11-03 00:00:00,1997-12-01 00:00:00,1997-12-05 00:00:00
1266,1997-11-03 00:00:00,1997-12-01 00:00:00,1997-12-05 00:00:00
1267,1997-11-04 00:00:00,1997-12-02 00:00:00,1997-11-11 00:00:00
1268,1997-11-04 00:00:00,1997-12-02 00:00:00,1997-11-11 00:00:00
1269,1997-11-04 00:00:00,1997-12-02 00:00:00,1997-11-11 00:00:00
1270,1997-11-04 00:00:00,1997-12-02 00:00:00,1997-11-11 00:00:00
1271,1997-11-04 00:00:00,1997-12-16 00:00:00,1997-11-14 00:00:00
1272,1997-11-04 00:00:00,1997-12-16 00:00:00,1997-11-14 00:00:00
1273,1997-11-04 00:00:00,1997-12-16 00:00:00,1997-11-14 00:00:00
1274,1997-11-05 00:00:00,1997-12-03 00:00:00,1997-11-14 00:00:00
1275,1997-11-05 00:00:00,1997-12-03 00:00:00,1997-11-14 00:00:00
1276,1997-11-05 00:00:00,1997-12-03 00:00:00,1997-11-14 00:00:00
1277,1997-11-06 00:00:00,1997-12-04 00:00:00,1997-11-14 00:00:00
1278,1997-11-06 00:00:00,1997-12-04 00:00:00,1997-11-14 00:00:00
1279,1997-11-06 00:00:00,1997-12-04 00:00:00,1997-11-07 00:00:00
1280,1997-11-07 00:00:00,1997-12-05 00:00:00,1997-11-10 00:00:00
1281,1997-11-07 00:00:00,1997-12-05 00:00:00,1997-11-10 00:00:00
1282,1997-11-07 00:00:00,1997-12-05 00:00:00,1997-11-10 00:00:00
1283,1997-11-07 00:00:00,1997-12-05 00:00:00,1997-11-12 00:00:00
1284,1997-11-07 00:00:00,1997-12-05 00:00:00,1997-11-12 00:00:00
1285,1997-11-07 00:00:00,1997-12-05 00:00:00,1997-11-12 00:00:00
1286,1997-11-10 00:00:00,1997-12-08 00:00:00,1997-11-21 00:00:00
1287,1997-11-10 00:00:00,1997-12-08 00:00:00,1997-11-21 00:00:00
1288,1997-11-11 00:00:00,1997-12-09 00:00:00,1997-11-21 00:00:00
1289,1997-11-11 00:00:00,1997-12-09 00:00:00,1997-11-21 00:00:00
1290,1997-11-11 00:00:00,1997-12-09 00:00:00,1997-11-18 00:00:00
1291,1997-11-11 00:00:00,1997-12-09 00:00:00,1997-11-18 00:00:00
1292,1997-11-12 00:00:00,1997-12-10 00:00:00,1997-11-18 00:00:00
1293,1997-11-12 00:00:00,1997-12-10 00:00:00,1997-11-17 00:00:00
1294,1997-11-12 00:00:00,1997-12-10 00:00:00,1997-11-17 00:00:00
1295,1997-11-13 00:00:00,1997-12-11 00:00:00,1997-11-25 00:00:00
1296,1997-11-13 00:00:00,1997-12-11 00:00:00,1997-11-25 00:00:00
1297,1997-11-13 00:00:00,1997-12-11 00:00:00,1997-11-25 00:00:00
1298,1997-11-13 00:00:00,1997-12-11 00:00:00,1997-11-25 00:00:00
1299,1997-11-14 00:00:00,1997-11-28 00:00:00,1997-11-18 00:00:00
1300,1997-11-14 00:00:00,1997-12-12 00:00:00,1997-11-18 00:00:00
1301,1997-11-14 00:00:00,1997-12-12 00:00:00,1997-11-18 00:00:00
1302,1997-11-14 00:00:00,1997-12-12 00:00:00,1997-11-18 00:00:00
1303,1997-11-17 00:00:00,1997-12-15 00:00:00,1997-11-21 00:00:00
1304,1997-11-17 00:00:00,1997-12-15 00:00:00,1997-11-24 00:00:00
1305,1997-11-18 00:00:00,1997-12-16 00:00:00,1997-11-27 00:00:00
1306,1997-11-18 00:00:00,1997-12-16 00:00:00,1997-11-27 00:00:00
1307,1997-11-18 00:00:00,1997-12-16 00:00:00,1997-11-27 00:00:00
1308,1997-11-18 00:00:00,1997-12-16 00:00:00,1997-11-27 00:00:00
1309,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-21 00:00:00
1310,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-21 00:00:00
1311,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-21 00:00:00
1312,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-21 00:00:00
1313,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-26 00:00:00
1314,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-26 00:00:00
1315,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-26 00:00:00
1316,1997-11-19 00:00:00,1997-12-17 00:00:00,1997-11-26 00:00:00
1317,1997-11-20 00:00:00,1997-12-18 00:00:00,1997-11-28 00:00:00
1318,1997-11-20 00:00:00,1997-12-18 00:00:00,1997-11-28 00:00:00
1319,1997-11-20 00:00:00,1997-12-18 00:00:00,1997-11-28 00:00:00
1320,1997-11-20 00:00:00,1997-12-18 00:00:00,1997-12-19 00:00:00
1321,1997-11-20 00:00:00,1997-12-18 00:00:00,1997-12-19 00:00:00
1322,1997-11-20 00:00:00,1997-12-18 00:00:00,1997-12-19 00:00:00
1323,1997-11-21 00:00:00,1997-12-19 00:00:00,1997-11-24 00:00:00
1324,1997-11-21 00:00:00,1997-12-19 00:00:00,1997-11-24 00:00:00
1325,1997-11-21 00:00:00,1997-12-19 00:00:00,1997-11-24 00:00:00
1326,1997-11-24 00:00:00,1997-12-22 00:00:00,1997-12-03 00:00:00
1327,1997-11-24 00:00:00,1997-12-22 00:00:00,1997-12-03 00:00:00
1328,1997-11-24 00:00:00,1997-12-22 00:00:00,1997-12-03 00:00:00
1329,1997-11-24 00:00:00,1997-12-22 00:00:00,1997-12-03 00:00:00
1330,1997-11-24 00:00:00,1997-12-22 00:00:00,1997-11-28 00:00:00
1331,1997-11-24 00:00:00,1997-12-22 00:00:00,1997-11-28 00:00:00
1332,1997-11-25 00:00:00,1997-12-23 00:00:00,1997-11-27 00:00:00
1333,1997-11-25 00:00:00,1997-12-23 00:00:00,1997-11-27 00:00:00
1334,1997-11-25 00:00:00,1997-12-23 00:00:00,1997-11-27 00:00:00
1335,1997-11-26 00:00:00,1997-12-24 00:00:00,1997-11-28 00:00:00
1336,1997-11-26 00:00:00,1997-12-24 00:00:00,1997-11-28 00:00:00
1337,1997-11-26 00:00:00,1997-12-24 00:00:00,1997-11-28 00:00:00
1338,1997-11-26 00:00:00,1997-12-24 00:00:00,1997-11-28 00:00:00
1339,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-02 00:00:00
1340,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-02 00:00:00
1341,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-02 00:00:00
1342,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-02 00:00:00
1343,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-15 00:00:00
1344,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-15 00:00:00
1345,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-15 00:00:00
1346,1997-11-27 00:00:00,1997-12-25 00:00:00,1997-12-15 00:00:00
1347,1997-11-28 00:00:00,1997-12-26 00:00:00,1997-12-04 00:00:00
1348,1997-11-28 00:00:00,1997-12-26 00:00:00,1997-12-04 00:00:00
1349,1997-11-28 00:00:00,1997-12-26 00:00:00,1997-12-04 00:00:00
1350,1997-11-28 00:00:00,1997-12-26 00:00:00,1997-12-12 00:00:00
1351,1997-12-01 00:00:00,1997-12-29 00:00:00,1997-12-10 00:00:00
1352,1997-12-01 00:00:00,1997-12-29 00:00:00,1997-12-10 00:00:00
